EmpID,BiasInfluentialFactor,FitmentPercent
20622,Gender,83.17
22368,Gender,82.07
13462,,81.56
22061,CurrentCompanyType,67.43
15705,DegreeBranch,82.09
22097,EmpScore,82.38
12958,DegreeBranch,82.3
4851,DegreeBranch,78.72
7883,Gender,78.11
5756,MartialStatus,79.79
17721,EmpScore,82.19
16907,,67.01
19456,Gender,79.49
22092,DegreeBranch,79.55
13297,,59.75
21212,,68.79
7873,DegreeBranch,80.9
13873,MartialStatus,81.45
8780,DegreeBranch,77.88
10598,Gender,81.46
24280,DegreeBranch,79.47
6991,,67.0
2305,LatestDegreeCGPA,66.63
5158,,65.66
18278,,79.3
5040,DegreeBranch,79.18
20907,Gender,76.99
17492,YearsOfExperince,77.64
3774,YearsOfExperince,75.83
12502,,69.2
8556,,51.93
5508,EmpScore,79.6
15208,,66.21
15141,Gender,81.03
19509,DegreeBranch,77.99
22949,DegreeBranch,84.05
12971,,79.31
23037,Gender,81.41
12414,Gender,74.18
9642,Gender,79.78
8308,DegreeBranch,79.43
2579,,70.41
11645,,60.17
18867,DegreeBranch,81.6
19957,Gender,72.13
23881,YearsOfExperince,80.32
9638,,68.01
3856,EmpScore,82.58
3925,Gender,81.09
3779,YearsOfExperince,80.22
16363,DegreeBranch,82.96
15163,DegreeBranch,80.57
22477,,63.19
16226,Gender,80.93
2666,DegreeBranch,80.96
16847,Gender,81.38
20237,DegreeBranch,68.98
2651,EmpScore,80.9
12344,,69.1
6383,CurrentCompanyType,71.33
9587,Gender,81.17
12467,Gender,80.78
8374,YearsOfExperince,81.0
12171,,68.31
21586,DegreeBranch,73.13
11060,Gender,81.88
6261,Gender,80.12
16932,DegreeBranch,80.57
16989,EmpScore,81.53
14658,Gender,82.44
18694,YearsOfExperince,78.23
11880,Gender,81.55
5170,Gender,77.93
20400,EmpScore,80.55
4063,HighestDegree,77.95
22643,Gender,79.84
19610,YearsOfExperince,81.36
14934,,67.17
5762,,79.9
15789,Gender,74.14
18662,,70.78
23270,Gender,76.58
5877,,68.46
23830,EmpScore,81.37
19703,,80.48
13181,DegreeBranch,79.09
5950,,58.59
16127,YearsOfExperince,79.94
20134,,65.62
10718,MartialStatus,81.48
17517,YearsOfExperince,81.11
12152,Gender,81.17
4284,,50.16
7991,,54.96
4121,Gender,75.6
8025,,71.24
15685,YearsOfExperince,81.52
10689,,73.81
11428,YearsOfExperince,67.64
20817,MartialStatus,81.45
23580,,59.71
3596,DegreeBranch,80.52
14886,,67.12
16321,YearsOfExperince,84.42
5502,DegreeBranch,80.02
9588,Gender,75.91
21475,,69.09
23457,Gender,83.29
24006,YearsOfExperince,80.48
17397,,67.2
4340,DegreeBranch,80.43
8649,DegreeBranch,80.58
13554,YearsOfExperince,80.78
8328,,68.23
5768,,82.0
20564,LatestDegreeCGPA,59.75
15383,DegreeBranch,82.3
8575,YearsOfExperince,82.66
17148,CurrentCompanyType,68.88
6756,YearsOfExperince,79.42
2022,LatestDegreeCGPA,67.19
4536,Gender,80.34
12215,Gender,81.52
9572,Gender,81.26
6511,,81.21
17688,DegreeBranch,80.53
10578,YearsOfExperince,81.35
3787,MartialStatus,80.14
5524,YearsOfExperince,82.77
18230,DegreeBranch,81.85
2731,YearsOfExperince,74.79
4392,Gender,79.53
4686,,50.18
19774,Gender,76.52
16720,Gender,80.53
23557,Gender,76.09
21605,,68.19
6449,,68.43
5101,,57.4
5062,DegreeBranch,79.89
21370,Gender,79.2
18290,EmpScore,81.98
18143,Gender,81.1
5275,MartialStatus,84.01
8521,Gender,81.49
10811,Gender,75.16
13597,DegreeBranch,77.54
23781,Gender,82.26
8479,DegreeBranch,81.1
4429,HighestDegree,81.68
9510,YearsOfExperince,80.9
8872,,67.98
22318,Gender,81.08
12500,,70.5
22659,HighestDegree,81.8
7614,CurrentCompanyType,68.23
19720,,66.67
7009,YearsOfExperince,81.95
13466,DegreeBranch,81.14
19282,,65.82
14170,,68.33
4139,Gender,75.28
15313,Gender,82.9
13608,,64.08
9790,YearsOfExperince,80.79
9252,,77.12
14635,,61.86
17271,DegreeBranch,79.65
14739,,67.29
20854,DegreeBranch,78.15
15385,DegreeBranch,82.85
16834,DegreeBranch,82.7
22995,DegreeBranch,81.84
9851,,66.54
21489,,65.29
9977,HighestDegree,71.03
6693,,64.23
9478,YearsOfExperince,74.48
17964,Gender,75.77
11005,EmpScore,80.53
24066,,77.63
17737,DegreeBranch,81.76
12345,Gender,81.5
22377,DegreeBranch,82.14
6535,Gender,82.0
20962,,82.23
3417,DegreeBranch,83.07
14209,,67.94
10571,,68.73
19011,,67.0
4602,,81.79
12066,YearsOfExperince,80.2
14429,,67.5
16466,DegreeBranch,80.83
17715,MartialStatus,83.41
6549,,68.11
17354,Gender,74.98
22978,Gender,81.14
18767,,66.26
7762,YearsOfExperince,82.67
4595,YearsOfExperince,77.58
23119,MartialStatus,80.59
15276,LatestDegreeCGPA,59.05
10101,DegreeBranch,82.52
9370,,78.83
10898,Gender,81.24
22118,,63.11
19576,YearsOfExperince,80.83
6040,Gender,81.27
17256,EmpScore,80.83
2103,DegreeBranch,81.06
14035,,67.27
13574,DegreeBranch,80.79
2889,Gender,81.12
16286,YearsOfExperince,80.53
4987,,68.94
8757,DegreeBranch,84.37
11460,,54.39
2422,,66.95
18160,HighestDegree,79.95
15255,YearsOfExperince,79.35
10129,EmpScore,82.34
23956,Gender,81.41
12570,,67.08
11801,HighestDegree,74.9
14195,Gender,76.19
8688,DegreeBranch,80.72
16407,Gender,76.54
20505,,60.27
21474,,65.99
8557,YearsOfExperince,78.39
9325,DegreeBranch,80.37
2049,DegreeBranch,75.82
2847,DegreeBranch,78.25
6761,Gender,74.79
13424,DegreeBranch,78.1
2030,EmpScore,81.63
7149,YearsOfExperince,81.27
5704,Gender,81.27
11374,DegreeBranch,70.06
10403,Gender,73.93
18727,EmpScore,81.44
23031,YearsOfExperince,81.88
6722,,54.39
23916,Gender,76.84
16604,DegreeBranch,76.46
4600,,67.36
6025,YearsOfExperince,79.37
11579,DegreeBranch,81.08
19437,YearsOfExperince,79.41
12548,EmpScore,82.47
19144,DegreeBranch,79.9
8202,Gender,79.65
10838,EmpScore,84.59
4922,DegreeBranch,80.58
5665,,64.56
8070,DegreeBranch,80.23
8596,YearsOfExperince,82.16
2194,Gender,81.51
11513,,82.2
21788,DegreeBranch,81.58
12504,YearsOfExperince,84.53
16131,Gender,74.26
21168,DegreeBranch,82.24
18905,Gender,76.08
12267,CurrentCompanyType,69.42
2823,HighestDegree,82.97
8687,,54.48
23415,,64.39
20471,YearsOfExperince,76.61
8567,,52.6
17296,YearsOfExperince,81.5
5812,Gender,81.06
4852,,81.94
8334,DegreeBranch,68.64
22009,,67.03
13607,,57.06
2244,,80.17
4801,DegreeBranch,83.49
9991,,55.56
15095,EmpScore,83.12
17331,DegreeBranch,80.18
20744,Gender,82.02
17921,DegreeBranch,79.32
19973,DegreeBranch,80.48
12481,,53.81
14560,Gender,80.81
6169,Gender,81.26
2653,DegreeBranch,80.7
24001,EmpScore,81.77
13916,Gender,81.28
23824,HighestDegree,82.88
24086,YearsOfExperince,83.08
8240,YearsOfExperince,79.37
15604,,79.7
21385,DegreeBranch,82.99
14826,,69.26
18829,,67.29
21783,Gender,81.59
12802,DegreeBranch,82.43
8902,MartialStatus,79.85
6079,,64.37
23492,,68.07
8510,DegreeBranch,80.03
21617,Gender,82.92
19728,HighestDegree,81.2
3073,YearsOfExperince,84.63
8543,DegreeBranch,80.8
23463,DegreeBranch,81.63
8830,,65.77
4480,Gender,80.96
9464,DegreeBranch,81.5
11848,Gender,74.41
9586,DegreeBranch,71.79
17818,DegreeBranch,84.82
21065,YearsOfExperince,74.76
14987,,75.5
12606,EmpScore,79.84
19515,Gender,78.12
13922,Gender,81.27
8057,DegreeBranch,82.14
17963,DegreeBranch,80.34
10989,Gender,76.87
16919,YearsOfExperince,81.7
5530,Gender,82.01
7296,Gender,74.07
20111,Gender,82.18
12470,,71.09
10925,DegreeBranch,80.37
4918,,56.55
2009,YearsOfExperince,80.82
18969,DegreeBranch,82.24
7486,EmpScore,79.19
20181,Gender,75.45
23154,,68.89
22160,YearsOfExperince,82.09
20197,HighestDegree,79.74
4724,,69.26
7386,Gender,81.44
22897,Gender,82.44
16283,Gender,82.48
16403,,80.56
18252,DegreeBranch,80.88
23364,DegreeBranch,78.2
21572,Gender,83.06
8869,,56.06
6363,HighestDegree,81.07
19498,,67.33
4276,,59.85
20338,,58.38
2660,Gender,81.8
22432,Gender,78.73
5875,DegreeBranch,83.18
5499,EmpScore,80.73
14794,,69.82
14346,,81.38
8088,,67.69
14263,,68.07
19092,DegreeBranch,66.97
6052,DegreeBranch,84.75
22037,YearsOfExperince,82.05
19689,Gender,80.97
7382,Gender,74.55
22047,Gender,73.04
18610,YearsOfExperince,80.07
4282,,65.94
11991,DegreeBranch,80.99
5673,DegreeBranch,82.0
5918,,69.78
17217,,62.84
4601,YearsOfExperince,82.9
23608,YearsOfExperince,76.08
23224,YearsOfExperince,81.69
18976,MartialStatus,83.28
10009,DegreeBranch,83.93
7214,,60.62
22838,,66.78
8277,,67.45
8855,,66.17
12099,MartialStatus,81.36
5470,DegreeBranch,80.65
5191,EmpScore,81.81
17240,DegreeBranch,72.11
14990,Gender,74.01
9220,DegreeBranch,80.65
7377,DegreeBranch,82.09
2922,DegreeBranch,80.83
22507,DegreeBranch,81.08
21271,Gender,76.38
2981,EmpScore,80.03
20479,Gender,82.91
14252,YearsOfExperince,82.78
22624,EmpScore,84.56
12431,DegreeBranch,79.4
22957,EmpScore,82.17
11797,,67.47
8898,DegreeBranch,79.52
11234,,66.69
11687,MartialStatus,81.01
5425,DegreeBranch,82.37
5308,Gender,81.05
22325,HighestDegree,79.58
3873,Gender,82.86
9609,Gender,79.77
10971,,66.26
13397,YearsOfExperince,80.42
20247,YearsOfExperince,80.9
17709,YearsOfExperince,78.47
8508,YearsOfExperince,75.67
10079,MartialStatus,84.95
15943,DegreeBranch,83.39
4291,DegreeBranch,77.8
13501,DegreeBranch,70.11
24180,DegreeBranch,80.66
13594,CurrentCompanyType,70.9
13372,YearsOfExperince,80.31
2493,DegreeBranch,81.63
7056,Gender,84.04
13752,,69.22
3093,DegreeBranch,82.19
20758,EmpScore,82.99
9608,DegreeBranch,82.81
16242,,46.24
23547,Gender,73.74
9169,DegreeBranch,76.83
19592,,67.65
14448,Gender,74.16
23495,YearsOfExperince,82.45
14870,,80.69
4529,DegreeBranch,70.57
23719,,67.6
11659,DegreeBranch,80.69
4656,Gender,81.8
8377,,68.25
8051,,71.43
22385,CurrentCompanyType,68.72
18876,MartialStatus,79.86
21743,,67.82
20732,DegreeBranch,81.07
16342,DegreeBranch,81.98
7370,DegreeBranch,79.11
2300,,68.04
9664,DegreeBranch,81.7
23289,DegreeBranch,76.55
20208,DegreeBranch,67.26
17676,DegreeBranch,78.28
9780,DegreeBranch,78.55
17143,DegreeBranch,79.19
20504,,67.62
10759,,68.1
3735,YearsOfExperince,83.65
2260,Gender,74.59
20603,YearsOfExperince,81.34
18155,DegreeBranch,82.48
9221,Gender,73.2
18317,EmpScore,82.82
15599,Gender,81.6
11770,YearsOfExperince,80.6
9696,,67.72
17120,MartialStatus,79.47
16267,DegreeBranch,80.98
8844,YearsOfExperince,82.74
18049,YearsOfExperince,81.29
21814,,67.81
21068,YearsOfExperince,79.49
18558,Gender,81.11
7287,DegreeBranch,81.87
9635,DegreeBranch,79.53
21496,EmpScore,78.56
15235,DegreeBranch,77.48
16793,,57.77
7926,,53.73
6878,Gender,76.87
4017,HighestDegree,86.22
16990,YearsOfExperince,81.11
17127,DegreeBranch,80.02
9556,EmpScore,80.64
11976,,58.42
10377,MartialStatus,81.07
5293,YearsOfExperince,82.33
18235,DegreeBranch,81.27
9644,,68.48
21536,,79.72
8170,,67.36
13679,DegreeBranch,80.16
10423,,67.68
5518,YearsOfExperince,81.48
21058,,62.58
22656,DegreeBranch,81.84
3648,DegreeBranch,82.04
24129,YearsOfExperince,81.58
5899,,54.45
5921,CurrentCompanyType,67.75
23165,DegreeBranch,82.58
22222,DegreeBranch,72.73
15681,YearsOfExperince,81.42
23169,DegreeBranch,81.39
17600,DegreeBranch,83.65
9166,,68.39
17841,Gender,73.94
23602,,75.75
23318,EmpScore,75.79
18778,,66.58
16451,EmpScore,82.81
3881,DegreeBranch,82.49
10826,HighestDegree,79.74
6138,Gender,81.93
12622,,66.58
11512,EmpScore,78.77
13903,DegreeBranch,80.13
11053,DegreeBranch,81.93
12427,Gender,80.52
19793,,60.39
3908,Gender,80.01
3885,CurrentCompanyType,72.15
8343,YearsOfExperince,82.88
20901,DegreeBranch,69.4
13857,DegreeBranch,80.57
12712,YearsOfExperince,82.81
5653,Gender,81.33
21478,DegreeBranch,69.49
10983,EmpScore,79.92
21574,DegreeBranch,82.88
19670,Gender,77.17
17621,Gender,79.23
7918,DegreeBranch,79.47
18465,,54.37
24287,Gender,81.45
23422,Gender,80.59
12398,DegreeBranch,80.46
9973,DegreeBranch,80.36
8336,DegreeBranch,80.89
20307,Gender,79.38
2691,Gender,81.85
20435,YearsOfExperince,80.48
19176,Gender,75.26
11388,,82.49
3584,Gender,80.65
22468,,52.74
21296,DegreeBranch,78.69
20594,DegreeBranch,82.31
17792,YearsOfExperince,70.71
23898,,59.46
6299,YearsOfExperince,80.51
5377,,69.86
5474,YearsOfExperince,81.98
18860,,59.4
3980,Gender,82.41
8383,DegreeBranch,71.17
6801,Gender,81.32
21432,DegreeBranch,83.56
15006,Gender,81.77
4342,Gender,80.51
24358,DegreeBranch,80.41
10309,YearsOfExperince,90.2
17837,,53.93
15356,,61.51
9170,YearsOfExperince,81.9
8246,,60.18
5661,Gender,78.79
18068,EmpScore,79.96
18875,EmpScore,83.96
9864,DegreeBranch,82.47
6847,DegreeBranch,83.66
21253,Gender,82.08
5119,,68.94
4120,,79.77
21859,EmpScore,80.61
19946,YearsOfExperince,81.19
20702,EmpScore,79.36
20816,YearsOfExperince,67.17
12603,Gender,80.94
15479,YearsOfExperince,74.69
17960,DegreeBranch,79.52
4916,,68.37
3270,YearsOfExperince,81.09
21421,YearsOfExperince,80.47
8731,,65.39
3460,,67.12
22115,,80.8
23109,Gender,81.86
12694,Gender,80.94
19868,Gender,79.82
15636,Gender,80.96
16918,EmpScore,79.88
8220,Gender,80.58
2485,DegreeBranch,82.33
7498,,65.87
18133,,59.24
14704,YearsOfExperince,82.03
22814,Gender,76.29
17602,,68.2
4485,Gender,75.84
3466,Gender,81.65
24266,YearsOfExperince,82.2
4654,DegreeBranch,86.01
23093,Gender,80.34
24098,CurrentCompanyType,68.98
7100,DegreeBranch,81.33
22147,Gender,82.23
10034,Gender,82.14
6102,Gender,83.26
4978,DegreeBranch,81.52
16800,Gender,80.53
18636,,76.58
5080,HighestDegree,81.8
5057,Gender,82.7
19829,DegreeBranch,78.92
12920,,68.91
24039,Gender,79.05
3791,Gender,81.5
13288,,79.66
11170,DegreeBranch,83.69
16639,Gender,81.52
6691,Gender,81.0
16072,,80.15
21696,,58.29
16018,YearsOfExperince,81.16
16700,Gender,76.49
2856,,54.98
23978,DegreeBranch,75.84
21187,,61.37
16548,Gender,81.79
21430,LatestDegreeCGPA,58.48
5343,DegreeBranch,80.76
10080,,68.75
15015,Gender,74.3
19878,,65.97
7244,YearsOfExperince,78.55
21304,YearsOfExperince,81.72
8623,EmpScore,80.32
14436,Gender,81.91
17280,,68.57
7900,,65.71
21828,DegreeBranch,75.94
9001,Gender,79.52
17585,Gender,81.78
2328,YearsOfExperince,65.14
15541,Gender,82.44
22406,MartialStatus,80.09
8338,Gender,81.24
10391,DegreeBranch,65.6
4765,,68.86
6339,HighestDegree,78.63
13816,,69.09
23490,LatestDegreeCGPA,55.18
24120,,55.47
21270,DegreeBranch,70.11
19634,DegreeBranch,69.46
15662,,58.69
18108,DegreeBranch,83.47
9139,,66.35
8818,Gender,81.14
21286,YearsOfExperince,82.67
23716,Gender,76.9
12596,YearsOfExperince,75.92
11244,EmpScore,81.53
17370,Gender,82.56
20062,EmpScore,78.9
4300,DegreeBranch,82.27
15706,Gender,80.58
15749,Gender,78.53
11110,DegreeBranch,81.76
8628,DegreeBranch,81.34
10618,,66.01
22472,,67.32
15407,Gender,82.07
22361,DegreeBranch,84.84
8081,,53.77
5930,DegreeBranch,81.23
24028,DegreeBranch,81.23
5680,,69.02
11620,DegreeBranch,80.24
13689,CurrentCompanyType,70.33
18651,DegreeBranch,81.89
9349,EmpScore,81.69
12573,YearsOfExperince,74.54
12409,EmpScore,79.59
6736,Gender,74.75
17203,Gender,79.82
11437,LatestDegreeCGPA,71.32
7958,Gender,80.69
21021,,66.43
9927,,68.06
10251,CurrentCompanyType,67.19
10881,,69.84
12296,,65.49
3257,,59.72
11777,HighestDegree,69.52
10102,EmpScore,82.81
7310,DegreeBranch,80.5
6894,Gender,80.2
10829,EmpScore,82.4
24241,Gender,78.2
8518,,65.95
12169,Gender,83.55
8738,DegreeBranch,82.82
21117,LatestDegreeCGPA,59.67
20886,YearsOfExperince,80.16
2316,CurrentCompanyType,66.18
10552,DegreeBranch,81.72
9740,,66.83
8512,DegreeBranch,81.5
20508,,77.88
23705,HighestDegree,79.15
21697,DegreeBranch,81.07
2934,,70.14
20581,Gender,81.13
20560,YearsOfExperince,81.18
23071,Gender,76.08
22191,DegreeBranch,80.75
17023,Gender,73.31
18202,Gender,75.34
17111,,67.86
23713,Gender,79.77
10516,,53.2
4736,,65.9
15325,Gender,75.62
23516,MartialStatus,82.12
15393,Gender,80.47
20398,Gender,81.3
22906,DegreeBranch,80.23
19227,,68.92
21597,DegreeBranch,83.86
9697,YearsOfExperince,79.39
12003,,79.51
20036,YearsOfExperince,77.9
20811,,69.55
20880,HighestDegree,81.57
23612,Gender,75.3
10122,,60.12
6471,YearsOfExperince,78.95
6980,Gender,79.9
4694,DegreeBranch,75.49
5151,HighestDegree,80.93
7653,CurrentCompanyType,67.45
16941,DegreeBranch,77.61
18669,,67.84
18029,EmpScore,82.58
10841,Gender,76.65
19753,DegreeBranch,75.95
16339,DegreeBranch,80.67
24340,MartialStatus,82.48
21264,EmpScore,81.42
14857,DegreeBranch,81.59
13254,MartialStatus,79.13
5870,Gender,80.66
8432,DegreeBranch,80.08
14720,DegreeBranch,79.7
21624,YearsOfExperince,80.01
10107,DegreeBranch,83.24
5314,,60.89
16235,YearsOfExperince,80.52
9939,MartialStatus,79.39
13892,,65.79
2192,EmpScore,80.0
2824,HighestDegree,82.45
4298,MartialStatus,82.57
2410,,69.41
23362,Gender,82.56
8857,YearsOfExperince,75.95
17579,DegreeBranch,80.03
14004,Gender,78.88
16224,,54.08
12806,,65.9
8639,,68.87
21323,,62.75
8250,YearsOfExperince,81.24
5325,DegreeBranch,81.76
17488,YearsOfExperince,81.73
21904,,66.71
5117,,58.54
6057,MartialStatus,80.36
20784,Gender,75.31
8190,Gender,80.85
15597,YearsOfExperince,82.56
4727,,52.18
17439,,68.28
15171,,59.61
14552,MartialStatus,80.97
7252,DegreeBranch,67.45
20813,DegreeBranch,78.35
18994,Gender,76.69
10013,EmpScore,75.28
21948,EmpScore,83.0
18774,,77.72
8228,DegreeBranch,79.13
4253,YearsOfExperince,74.58
8766,YearsOfExperince,79.73
19239,DegreeBranch,75.89
15642,,67.36
4672,DegreeBranch,83.38
24239,EmpScore,80.49
17033,DegreeBranch,83.16
23536,Gender,80.75
15457,,59.16
4030,CurrentCompanyType,66.91
11636,,68.21
24080,EmpScore,79.61
8574,Gender,81.0
12838,YearsOfExperince,80.1
7629,,69.5
20926,,56.96
2814,YearsOfExperince,81.35
13187,Gender,79.34
5076,Gender,78.25
8912,YearsOfExperince,76.78
18009,DegreeBranch,83.06
7257,DegreeBranch,83.22
13334,Gender,82.43
9445,Gender,82.59
12578,YearsOfExperince,80.95
16719,DegreeBranch,80.54
7707,YearsOfExperince,81.82
10160,HighestDegree,80.78
4194,HighestDegree,78.88
5048,DegreeBranch,76.41
3789,Gender,81.36
6602,CurrentCompanyType,68.78
12989,YearsOfExperince,79.52
4793,Gender,77.66
23757,,59.36
23276,YearsOfExperince,81.93
13667,HighestDegree,83.51
24327,,76.08
4702,,77.12
9048,LatestDegreeCGPA,80.0
18032,DegreeBranch,78.36
23476,EmpScore,81.2
18265,DegreeBranch,71.58
13980,,58.93
15907,,55.06
20387,YearsOfExperince,81.26
9621,EmpScore,82.18
4283,DegreeBranch,82.6
9404,Gender,80.2
5321,DegreeBranch,75.63
15974,DegreeBranch,80.88
17955,Gender,83.73
10112,EmpScore,82.22
23697,Gender,76.53
12087,DegreeBranch,77.38
5913,,64.62
11451,YearsOfExperince,81.17
11260,EmpScore,80.58
10711,Gender,80.92
9706,,65.45
23651,Gender,74.51
16319,Gender,84.49
4278,Gender,82.33
22878,Gender,80.11
3506,Gender,83.01
17731,Gender,81.86
21721,HighestDegree,68.42
23653,Gender,80.84
13006,,70.66
5715,Gender,84.27
6300,EmpScore,82.2
10884,MartialStatus,81.33
8154,YearsOfExperince,85.15
21636,,80.4
8470,DegreeBranch,82.51
24187,Gender,85.1
6262,HighestDegree,71.31
23028,HighestDegree,78.9
10231,,60.89
3177,DegreeBranch,83.3
7208,Gender,78.92
14971,EmpScore,81.54
8537,EmpScore,85.87
15444,EmpScore,80.95
11263,MartialStatus,81.46
18839,DegreeBranch,70.79
24259,EmpScore,78.6
3211,DegreeBranch,82.09
6882,DegreeBranch,80.55
17838,,57.54
10503,Gender,85.08
22635,,65.53
11209,,68.56
12507,YearsOfExperince,81.79
8580,,61.22
15438,YearsOfExperince,75.09
5528,,80.73
6821,EmpScore,81.01
22874,Gender,84.63
8443,DegreeBranch,82.08
22690,Gender,83.21
12790,CurrentCompanyType,70.91
10037,HighestDegree,82.86
7935,,54.25
6196,DegreeBranch,78.0
22081,YearsOfExperince,79.89
12172,Gender,79.66
12034,,67.19
23711,EmpScore,81.2
9234,YearsOfExperince,81.18
19595,DegreeBranch,79.94
22857,DegreeBranch,65.75
8442,YearsOfExperince,66.0
20384,YearsOfExperince,82.25
11638,Gender,75.53
23894,,67.24
7609,Gender,79.77
22548,,60.15
7615,Gender,80.58
4792,EmpScore,81.44
16741,,66.94
9565,DegreeBranch,81.64
8089,,67.36
13174,YearsOfExperince,78.96
8911,YearsOfExperince,69.65
14137,Gender,79.75
16348,Gender,79.71
16216,HighestDegree,82.32
13290,EmpScore,79.63
23957,HighestDegree,79.22
11956,Gender,83.23
10396,MartialStatus,81.83
11993,YearsOfExperince,80.94
18514,DegreeBranch,81.83
4653,Gender,75.02
16690,CurrentCompanyType,70.13
7662,Gender,69.31
9472,Gender,75.7
2944,Gender,81.61
17604,DegreeBranch,82.44
13734,,78.06
16975,,66.61
11258,Gender,82.78
16976,DegreeBranch,80.37
22746,Gender,74.98
6388,Gender,81.06
11224,,76.23
22867,,58.67
23650,,66.73
20336,MartialStatus,81.56
15247,DegreeBranch,80.98
4633,YearsOfExperince,79.68
2246,DegreeBranch,81.33
4240,YearsOfExperince,74.26
17544,DegreeBranch,79.78
8405,Gender,68.54
8255,Gender,77.16
17580,YearsOfExperince,80.17
3288,Gender,76.78
10256,YearsOfExperince,71.21
15810,DegreeBranch,80.86
12924,Gender,81.48
17019,,67.98
10758,,74.89
15720,,65.44
7068,Gender,75.82
12319,Gender,83.56
12680,DegreeBranch,78.94
4073,,67.97
7087,,71.51
13162,DegreeBranch,81.29
13277,,59.21
18938,Gender,78.66
21366,Gender,80.86
21553,DegreeBranch,79.28
21012,,69.06
6804,Gender,74.73
18978,DegreeBranch,83.84
3340,HighestDegree,80.77
8541,Gender,82.13
16607,DegreeBranch,82.65
18573,,55.49
23133,,55.03
15781,HighestDegree,79.93
8464,YearsOfExperince,66.45
4258,HighestDegree,82.18
18910,,77.42
6678,Gender,81.37
3753,DegreeBranch,80.58
11755,HighestDegree,69.89
18137,Gender,74.36
10336,DegreeBranch,79.87
7617,Gender,78.88
13204,,68.43
22311,CurrentCompanyType,69.92
20097,YearsOfExperince,82.23
11366,EmpScore,81.17
5081,Gender,74.97
12399,YearsOfExperince,78.93
19962,,62.47
3615,DegreeBranch,82.45
8895,Gender,75.12
3654,Gender,76.06
20289,DegreeBranch,79.81
24195,,65.96
5449,EmpScore,80.95
16759,,55.1
11637,Gender,75.0
11249,DegreeBranch,81.58
14283,Gender,80.73
10589,Gender,80.93
2432,,72.07
22712,Gender,74.25
14973,,67.73
11593,DegreeBranch,82.21
16115,Gender,81.26
18918,,82.55
14872,,59.03
18584,,54.11
6145,Gender,85.29
24220,,51.37
15232,,67.39
3631,Gender,80.2
10541,DegreeBranch,66.56
5147,DegreeBranch,81.59
20245,,58.45
14105,Gender,80.77
8552,DegreeBranch,82.84
9017,Gender,73.62
3085,Gender,80.36
16765,YearsOfExperince,78.73
8632,YearsOfExperince,81.48
16486,YearsOfExperince,81.56
13107,DegreeBranch,69.38
18834,EmpScore,81.94
8393,Gender,73.72
11825,EmpScore,82.36
9564,EmpScore,75.91
23107,DegreeBranch,80.32
20919,Gender,75.22
10068,DegreeBranch,82.25
22189,YearsOfExperince,80.74
18929,,55.34
20005,EmpScore,78.77
24047,CurrentCompanyType,69.2
24237,DegreeBranch,82.02
20838,,81.24
13381,,59.53
22702,Gender,82.13
22040,YearsOfExperince,79.66
14998,DegreeBranch,82.14
15856,,56.11
16037,,59.81
13979,,67.76
24255,YearsOfExperince,82.17
12096,MartialStatus,80.43
7496,,57.77
17787,DegreeBranch,68.27
20441,,65.54
16750,Gender,79.53
21000,CurrentCompanyType,65.56
7956,DegreeBranch,81.54
15456,DegreeBranch,83.63
20604,,81.42
15136,,80.09
